timestamp,temperature,humidity,occupancy,hvac_kw,refrigeration_kw,water_heater_kw,ev_charger_kw,lighting_sockets_kw,solar_generation_kw,total_consumption_kw
2025-02-01 20:00:00,8.67,75.39,4.0,4.318,0.1,1.346,0.0,1.509,0.0,7.273
2025-02-01 21:00:00,4.6,77.46,3.7,4.5,0.165,1.617,0.0,1.382,0.0,7.665
2025-02-01 22:00:00,4.4,77.06,4.0,4.5,0.254,0.099,0.0,1.409,0.0,6.262
2025-02-01 23:00:00,6.07,86.45,3.7,4.5,0.1,0.104,0.0,1.431,0.0,6.134
2025-02-02 00:00:00,1.76,86.07,1.4,4.5,0.115,0.106,7.332,0.249,0.0,12.302
2025-02-02 01:00:00,4.92,85.04,2.5,4.5,0.231,0.102,6.781,0.294,0.0,11.908
2025-02-02 02:00:00,3.09,90.05,2.0,4.5,0.1,0.105,6.823,0.239,0.0,11.767
2025-02-02 03:00:00,1.36,91.96,1.8,4.5,0.132,0.116,0.0,0.186,0.0,4.933
2025-02-02 04:00:00,3.65,77.57,2.1,4.5,0.261,0.115,0.0,0.129,0.0,5.004
2025-02-02 05:00:00,4.95,81.26,1.9,4.425,0.1,0.086,0.0,0.304,0.0,4.915
2025-02-02 06:00:00,5.46,87.1,3.3,4.5,0.174,1.862,0.0,0.742,0.0,7.278
2025-02-02 07:00:00,3.38,79.21,2.8,4.5,0.25,1.756,0.0,0.583,0.48,7.089
2025-02-02 08:00:00,5.94,76.01,3.2,4.5,0.1,1.646,0.0,0.665,0.776,6.91
2025-02-02 09:00:00,7.95,83.54,3.5,4.445,0.156,0.105,0.0,0.245,1.311,4.952
2025-02-02 10:00:00,9.42,70.55,1.8,3.337,0.21,0.1,0.0,0.206,1.404,3.853
2025-02-02 11:00:00,11.5,74.25,2.2,2.732,0.1,0.111,0.0,0.195,0.591,3.138
2025-02-02 12:00:00,11.63,76.45,2.0,2.607,0.136,0.084,0.0,0.243,0.445,3.069
2025-02-02 13:00:00,9.86,71.34,1.4,2.943,0.238,0.092,0.0,0.137,0.0,3.409
2025-02-02 14:00:00,12.6,77.92,1.3,2.09,0.1,0.081,0.0,0.168,0.0,2.439
2025-02-02 15:00:00,12.78,71.36,1.7,2.152,0.155,0.11,0.0,0.246,0.0,2.663
2025-02-02 16:00:00,12.2,81.85,1.6,2.233,0.254,0.116,0.0,0.1,0.0,2.704
2025-02-02 17:00:00,12.19,75.13,3.9,2.95,0.1,0.103,0.0,1.445,0.0,4.599
2025-02-02 18:00:00,10.78,80.36,3.5,3.596,0.153,0.105,0.0,1.335,0.0,5.188
2025-02-02 19:00:00,9.01,82.18,3.6,3.974,0.228,1.228,6.918,1.449,0.0,13.797
2025-02-02 20:00:00,6.93,76.86,4.0,4.5,0.1,1.502,6.8,1.456,0.0,14.358
2025-02-02 21:00:00,3.24,71.29,3.9,4.5,0.164,1.516,6.918,1.378,0.0,14.476
2025-02-02 22:00:00,5.17,84.8,3.5,4.5,0.255,0.082,7.499,1.436,0.0,13.771
2025-02-02 23:00:00,3.81,84.6,3.8,4.5,0.1,0.111,7.236,1.41,0.0,13.358
2025-02-03 00:00:00,3.19,87.98,1.6,4.5,0.158,0.091,6.635,0.203,0.0,11.587
2025-02-03 01:00:00,0.37,84.66,1.1,4.5,0.208,0.109,6.677,0.228,0.0,11.722
2025-02-03 02:00:00,0.49,83.85,1.2,4.5,0.1,0.096,7.025,0.157,0.0,11.878
2025-02-03 03:00:00,3.87,95.0,0.7,4.128,0.134,0.12,0.0,0.243,0.0,4.624
2025-02-03 04:00:00,2.73,77.83,1.4,4.5,0.244,0.088,0.0,0.221,0.0,5.053
2025-02-03 05:00:00,4.6,87.91,1.9,4.5,0.1,0.082,0.0,0.176,0.0,4.858
2025-02-03 06:00:00,4.66,80.13,2.2,4.5,0.157,2.146,0.0,0.553,0.0,7.355
2025-02-03 07:00:00,5.87,79.87,2.0,4.5,0.242,1.616,0.0,0.499,0.542,6.857
2025-02-03 08:00:00,8.52,78.41,2.6,3.779,0.1,1.897,0.0,0.621,1.119,6.398
2025-02-03 09:00:00,7.64,74.43,2.9,4.184,0.128,0.095,0.0,0.227,1.488,4.634
2025-02-03 10:00:00,9.76,79.86,1.0,2.88,0.257,0.106,0.0,0.195,1.284,3.438
2025-02-03 11:00:00,9.96,82.71,0.6,2.789,0.1,0.104,0.0,0.1,0.71,3.093
2025-02-03 12:00:00,10.79,77.15,1.0,2.519,0.133,0.108,0.0,0.153,0.625,2.913
2025-02-03 13:00:00,11.48,74.72,1.2,2.553,0.216,0.081,0.0,0.138,0.0,2.987
2025-02-03 14:00:00,12.45,69.07,0.8,2.035,0.1,0.113,0.0,0.2,0.0,2.448
2025-02-03 15:00:00,11.23,76.79,1.2,2.584,0.179,0.099,0.0,0.157,0.0,3.02
2025-02-03 16:00:00,13.33,85.59,1.5,2.156,0.237,0.101,0.0,0.217,0.0,2.711
2025-02-03 17:00:00,9.31,73.85,3.1,3.637,0.101,0.096,0.0,1.269,0.0,5.104
2025-02-03 18:00:00,9.34,75.12,3.0,3.664,0.146,0.12,0.0,1.36,0.0,5.289
2025-02-03 19:00:00,7.75,75.64,3.3,4.467,0.242,1.681,7.193,1.336,0.0,14.919
2025-02-03 20:00:00,9.29,77.55,2.7,3.666,0.1,1.387,6.557,1.271,0.0,12.981
2025-02-03 21:00:00,6.12,67.83,2.6,4.5,0.183,1.67,7.048,1.213,0.0,14.613
2025-02-03 22:00:00,6.16,85.03,2.9,4.5,0.247,0.097,6.984,1.309,0.0,13.137
2025-02-03 23:00:00,1.35,80.01,2.8,4.5,0.1,0.115,7.412,1.21,0.0,13.337
2025-02-04 00:00:00,3.27,77.14,0.7,4.5,0.151,0.081,0.0,0.168,0.0,4.9
2025-02-04 01:00:00,3.71,89.56,1.7,4.5,0.216,0.094,0.0,0.179,0.0,4.989
2025-02-04 02:00:00,2.33,80.59,1.9,4.5,0.1,0.097,0.0,0.299,0.0,4.997
2025-02-04 03:00:00,3.97,84.1,0.9,4.2,0.151,0.11,0.0,0.116,0.0,4.577
2025-02-04 04:00:00,2.1,92.53,1.0,4.5,0.264,0.087,0.0,0.285,0.0,5.136
2025-02-04 05:00:00,5.78,77.2,0.9,3.892,0.1,0.091,0.0,0.109,0.0,4.192
2025-02-04 06:00:00,8.15,75.34,2.9,4.029,0.171,1.961,0.0,0.672,0.0,6.834
2025-02-04 07:00:00,5.37,82.9,3.0,4.5,0.235,1.495,0.0,0.611,0.516,6.841
2025-02-04 08:00:00,6.54,85.75,1.8,4.092,0.1,1.585,0.0,0.556,0.743,6.332
2025-02-04 09:00:00,10.68,70.58,2.7,3.087,0.164,0.11,0.0,0.222,1.426,3.583
2025-02-04 10:00:00,12.07,79.04,0.5,2.09,0.249,0.115,0.0,0.123,0.874,2.577
2025-02-04 11:00:00,9.96,78.66,1.7,2.973,0.1,0.109,0.0,0.205,1.098,3.387
2025-02-04 12:00:00,10.9,64.51,1.2,2.631,0.167,0.101,0.0,0.164,0.567,3.064
2025-02-04 13:00:00,11.61,78.2,0.7,2.195,0.258,0.084,0.0,0.199,0.0,2.736
2025-02-04 14:00:00,10.19,78.38,0.9,2.709,0.106,0.113,0.0,0.127,0.0,3.054
2025-02-04 15:00:00,10.66,72.65,0.9,2.55,0.182,0.085,0.0,0.2,0.0,3.018
2025-02-04 16:00:00,10.03,81.07,1.2,2.837,0.246,0.095,0.0,0.23,0.0,3.407
2025-02-04 17:00:00,9.59,81.44,3.4,4.002,0.1,0.082,0.0,1.341,0.0,5.526
2025-02-04 18:00:00,9.65,77.52,2.5,3.412,0.157,0.108,0.0,1.14,0.0,4.818
2025-02-04 19:00:00,8.85,76.19,3.7,3.977,0.198,1.502,0.0,1.484,0.0,7.162
2025-02-04 20:00:00,9.53,75.14,3.6,4.004,0.1,1.745,0.0,1.406,0.0,7.254
2025-02-04 21:00:00,4.41,81.37,2.6,4.5,0.129,1.283,0.0,1.188,0.0,7.1
2025-02-04 22:00:00,6.18,85.85,3.0,4.5,0.259,0.113,0.0,1.309,0.0,6.181
2025-02-04 23:00:00,3.35,82.62,3.7,4.5,0.103,0.1,0.0,1.306,0.0,6.009
2025-02-05 00:00:00,2.89,74.21,1.5,4.5,0.121,0.095,7.336,0.254,0.0,12.305
2025-02-05 01:00:00,3.48,92.14,0.9,4.407,0.236,0.106,7.39,0.282,0.0,12.421
2025-02-05 02:00:00,0.61,86.95,1.3,4.5,0.1,0.112,6.706,0.231,0.0,11.649
2025-02-05 03:00:00,3.04,83.9,2.2,4.5,0.115,0.098,0.0,0.166,0.0,4.879
2025-02-05 04:00:00,3.22,89.48,1.0,4.43,0.234,0.089,0.0,0.1,0.0,4.854
2025-02-05 05:00:00,4.5,91.87,0.7,3.797,0.1,0.117,0.0,0.241,0.0,4.254
2025-02-05 06:00:00,5.23,68.99,2.6,4.5,0.165,1.665,0.0,0.598,0.0,6.929
2025-02-05 07:00:00,9.69,83.72,2.6,3.363,0.24,2.159,0.0,0.588,0.445,6.349
2025-02-05 08:00:00,6.34,72.87,2.3,4.351,0.1,1.992,0.0,0.641,0.993,7.085
2025-02-05 09:00:00,7.79,80.94,2.7,4.056,0.152,0.108,0.0,0.201,1.341,4.517
2025-02-05 10:00:00,8.86,77.64,0.5,2.96,0.207,0.08,0.0,0.203,1.368,3.45
2025-02-05 11:00:00,10.0,78.94,0.7,2.698,0.1,0.098,0.0,0.173,0.656,3.069
2025-02-05 12:00:00,10.67,72.31,1.3,2.732,0.13,0.1,0.0,0.201,0.482,3.164
2025-02-05 13:00:00,13.91,64.84,0.3,1.366,0.258,0.095,0.0,0.24,0.0,1.959
2025-02-05 14:00:00,14.43,71.75,1.4,1.658,0.1,0.086,0.0,0.166,0.0,2.01
2025-02-05 15:00:00,11.27,76.24,0.2,2.278,0.156,0.095,0.0,0.127,0.0,2.656
2025-02-05 16:00:00,10.38,79.88,0.3,2.51,0.219,0.083,0.0,0.149,0.0,2.962
2025-02-05 17:00:00,11.54,69.9,2.8,2.861,0.1,0.092,0.0,1.188,0.0,4.24
2025-02-05 18:00:00,8.97,82.14,3.1,3.726,0.123,0.083,0.0,1.345,0.0,5.277
2025-02-05 19:00:00,9.54,75.21,3.5,3.869,0.264,1.651,6.772,1.405,0.0,13.961
2025-02-05 20:00:00,7.6,81.81,3.0,3.994,0.107,1.603,7.826,1.283,0.0,14.813
2025-02-05 21:00:00,3.73,79.0,2.9,4.5,0.161,1.764,6.716,1.218,0.0,14.359
2025-02-05 22:00:00,7.12,83.91,3.2,4.5,0.251,0.095,6.978,1.18,0.0,13.004
2025-02-05 23:00:00,6.45,88.7,2.7,4.5,0.1,0.111,7.18,1.183,0.0,13.074
2025-02-06 00:00:00,2.14,79.06,1.1,4.5,0.118,0.104,0.0,0.17,0.0,4.891
2025-02-06 01:00:00,1.98,82.4,0.5,4.5,0.22,0.106,0.0,0.1,0.0,4.926
2025-02-06 02:00:00,2.82,86.92,1.0,4.424,0.1,0.102,0.0,0.306,0.0,4.932
2025-02-06 03:00:00,3.06,95.0,0.9,4.433,0.142,0.111,0.0,0.199,0.0,4.886
2025-02-06 04:00:00,4.05,80.88,0.7,4.079,0.224,0.082,0.0,0.198,0.0,4.583
2025-02-06 05:00:00,6.87,94.44,1.1,3.533,0.1,0.083,0.0,0.174,0.0,3.891
2025-02-06 06:00:00,4.63,93.02,2.6,4.5,0.133,1.509,0.0,0.642,0.0,6.784
2025-02-06 07:00:00,4.9,81.07,3.0,4.5,0.28,1.648,0.0,0.623,0.58,7.05
2025-02-06 08:00:00,5.32,78.51,1.9,4.356,0.1,1.866,0.0,0.541,0.815,6.862
2025-02-06 09:00:00,7.59,74.99,2.5,4.009,0.168,0.106,0.0,0.294,1.368,4.577
2025-02-06 10:00:00,9.84,76.66,0.7,2.785,0.231,0.109,0.0,0.226,0.88,3.351
2025-02-06 11:00:00,13.62,68.72,1.3,1.81,0.1,0.091,0.0,0.19,0.819,2.191
2025-02-06 12:00:00,10.94,74.42,1.3,2.56,0.16,0.106,0.0,0.29,0.456,3.116
2025-02-06 13:00:00,12.56,81.69,1.2,2.119,0.24,0.085,0.0,0.182,0.0,2.625
2025-02-06 14:00:00,12.37,70.94,0.7,2.11,0.1,0.08,0.0,0.146,0.0,2.436
2025-02-06 15:00:00,14.0,73.0,1.4,1.817,0.143,0.108,0.0,0.197,0.0,2.266
2025-02-06 16:00:00,15.51,66.3,0.4,1.246,0.24,0.109,0.0,0.177,0.0,1.772
2025-02-06 17:00:00,10.13,77.63,2.3,3.152,0.1,0.105,0.0,1.109,0.0,4.466
2025-02-06 18:00:00,9.16,78.32,2.5,3.471,0.13,0.09,0.0,1.223,0.0,4.914
2025-02-06 19:00:00,10.25,78.77,3.0,3.485,0.262,1.756,0.0,1.384,0.0,6.887
2025-02-06 20:00:00,8.41,78.92,3.3,4.093,0.1,1.725,0.0,1.371,0.0,7.289
2025-02-06 21:00:00,8.87,80.09,1.8,3.456,0.145,1.509,0.0,1.123,0.0,6.233
2025-02-06 22:00:00,5.77,85.51,3.5,4.5,0.218,0.12,0.0,1.389,0.0,6.226
2025-02-06 23:00:00,3.32,84.1,3.1,4.5,0.1,0.092,0.0,1.238,0.0,5.93
2025-02-07 00:00:00,4.05,86.77,0.4,3.917,0.17,0.1,6.886,0.111,0.0,11.184
2025-02-07 01:00:00,4.32,86.87,1.0,4.229,0.208,0.117,6.653,0.189,0.0,11.397
2025-02-07 02:00:00,3.72,91.62,1.4,4.5,0.11,0.098,7.918,0.172,0.0,12.799
2025-02-07 03:00:00,3.42,89.18,1.2,4.5,0.154,0.099,0.0,0.115,0.0,4.868
2025-02-07 04:00:00,4.76,86.16,1.4,4.419,0.244,0.083,0.0,0.176,0.0,4.922
2025-02-07 05:00:00,5.71,91.83,0.5,3.631,0.1,0.088,0.0,0.186,0.0,4.005
2025-02-07 06:00:00,7.06,85.1,2.3,4.129,0.149,1.554,0.0,0.616,0.0,6.448
2025-02-07 07:00:00,7.17,88.08,2.1,3.92,0.256,1.847,0.0,0.529,0.534,6.552
2025-02-07 08:00:00,7.24,83.03,3.2,4.5,0.1,1.669,0.0,0.653,1.135,6.922
2025-02-07 09:00:00,9.0,69.24,2.8,3.638,0.153,0.083,0.0,0.253,1.188,4.127
2025-02-07 10:00:00,11.8,83.52,2.1,2.671,0.236,0.1,0.0,0.151,0.991,3.158
2025-02-07 11:00:00,9.8,76.43,0.8,2.759,0.1,0.107,0.0,0.136,1.167,3.102
2025-02-07 12:00:00,12.37,74.54,0.7,2.08,0.122,0.109,0.0,0.171,0.425,2.482
2025-02-07 13:00:00,11.73,75.61,0.9,2.289,0.26,0.114,0.0,0.133,0.0,2.795
2025-02-07 14:00:00,12.53,72.28,1.6,2.214,0.1,0.099,0.0,0.18,0.0,2.594
2025-02-07 15:00:00,14.24,75.34,0.9,1.517,0.171,0.096,0.0,0.3,0.0,2.083
2025-02-07 16:00:00,12.11,71.84,1.0,2.405,0.22,0.107,0.0,0.106,0.0,2.839
2025-02-07 17:00:00,11.09,82.13,3.0,3.123,0.1,0.081,0.0,1.357,0.0,4.661
2025-02-07 18:00:00,7.95,76.43,3.0,4.157,0.175,0.105,0.0,1.3,0.0,5.737
2025-02-07 19:00:00,9.9,76.53,2.7,3.431,0.212,1.443,7.584,1.177,0.0,13.847
2025-02-07 20:00:00,8.46,75.38,2.9,4.088,0.1,1.472,6.692,1.305,0.0,13.657
2025-02-07 21:00:00,9.44,82.9,2.9,3.853,0.138,1.378,7.866,1.271,0.0,14.506
2025-02-07 22:00:00,4.53,83.94,3.0,4.5,0.219,0.085,7.389,1.34,0.0,13.533
2025-02-07 23:00:00,4.28,86.18,3.4,4.5,0.1,0.096,7.339,1.373,0.0,13.408
2025-02-08 00:00:00,3.63,80.06,2.5,4.5,0.128,0.092,0.0,0.235,0.0,4.955
2025-02-08 01:00:00,5.13,77.79,1.5,4.114,0.199,0.118,0.0,0.179,0.0,4.61
2025-02-08 02:00:00,2.45,89.13,1.6,4.5,0.1,0.118,0.0,0.258,0.0,4.975
2025-02-08 03:00:00,3.18,93.22,1.5,4.5,0.161,0.106,0.0,0.174,0.0,4.941
2025-02-08 04:00:00,4.17,80.06,1.9,4.5,0.261,0.116,0.0,0.136,0.0,5.013
2025-02-08 05:00:00,4.33,92.19,1.6,4.5,0.1,0.11,0.0,0.103,0.0,4.813
2025-02-08 06:00:00,4.42,84.42,3.4,4.5,0.189,1.689,0.0,0.61,0.0,6.988
2025-02-08 07:00:00,6.59,81.52,3.7,4.5,0.264,1.875,0.0,0.739,0.453,7.378
2025-02-08 08:00:00,9.2,78.01,2.3,3.598,0.1,1.599,0.0,0.565,1.244,5.862
2025-02-08 09:00:00,7.34,71.52,3.5,4.473,0.159,0.107,0.0,0.216,1.18,4.956
2025-02-08 10:00:00,10.29,81.94,1.6,2.845,0.261,0.082,0.0,0.177,1.162,3.365
2025-02-08 11:00:00,10.08,71.88,2.0,2.925,0.1,0.113,0.0,0.251,0.815,3.389
2025-02-08 12:00:00,13.71,70.9,1.4,2.027,0.14,0.103,0.0,0.225,0.556,2.496
2025-02-08 13:00:00,10.14,79.16,2.3,3.126,0.199,0.082,0.0,0.226,0.0,3.634
2025-02-08 14:00:00,11.75,64.59,2.2,2.697,0.1,0.115,0.0,0.185,0.0,3.097
2025-02-08 15:00:00,12.99,66.59,2.0,2.4,0.135,0.115,0.0,0.191,0.0,2.841
2025-02-08 16:00:00,14.27,74.71,2.1,2.088,0.297,0.114,0.0,0.207,0.0,2.706
2025-02-08 17:00:00,11.03,77.22,3.5,3.343,0.1,0.111,0.0,1.316,0.0,4.87
2025-02-08 18:00:00,9.26,79.42,3.6,3.998,0.152,0.107,0.0,1.363,0.0,5.62
2025-02-08 19:00:00,11.71,76.94,4.0,3.181,0.229,1.438,0.0,1.393,0.0,6.24
2025-02-08 20:00:00,5.42,92.65,3.5,4.5,0.1,1.282,0.0,1.377,0.0,7.259
2025-02-08 21:00:00,3.0,80.41,4.0,4.5,0.125,1.373,0.0,1.464,0.0,7.462
2025-02-08 22:00:00,5.75,81.85,3.7,4.5,0.211,0.094,0.0,1.443,0.0,6.248
2025-02-08 23:00:00,3.3,80.26,4.0,4.5,0.1,0.094,0.0,1.453,0.0,6.147
2025-02-09 00:00:00,1.83,85.82,2.6,4.5,0.161,0.103,7.832,0.241,0.0,12.836
2025-02-09 01:00:00,3.93,88.87,1.5,4.5,0.228,0.088,7.91,0.154,0.0,12.88
2025-02-09 02:00:00,3.06,92.02,1.8,4.5,0.102,0.088,7.487,0.202,0.0,12.379
2025-02-09 03:00:00,2.02,78.35,2.2,4.5,0.125,0.109,0.0,0.166,0.0,4.899
2025-02-09 04:00:00,1.44,83.97,2.2,4.5,0.266,0.08,0.0,0.13,0.0,4.977
2025-02-09 05:00:00,5.47,86.48,1.7,4.365,0.1,0.086,0.0,0.187,0.0,4.738
2025-02-09 06:00:00,6.17,85.94,3.1,4.5,0.176,1.753,0.0,0.622,0.0,7.051
2025-02-09 07:00:00,6.25,81.59,3.2,4.5,0.241,1.547,0.0,0.687,0.366,6.976
2025-02-09 08:00:00,10.46,82.71,3.9,3.567,0.1,2.131,0.0,0.662,1.079,6.461
2025-02-09 09:00:00,7.38,74.4,3.2,4.443,0.176,0.107,0.0,0.386,1.119,5.112
2025-02-09 10:00:00,7.91,84.79,1.8,3.763,0.221,0.097,0.0,0.181,0.884,4.262
2025-02-09 11:00:00,10.19,80.72,1.6,3.123,0.1,0.084,0.0,0.195,0.717,3.503
2025-02-09 12:00:00,11.96,68.08,2.1,2.433,0.149,0.095,0.0,0.184,0.624,2.862
2025-02-09 13:00:00,12.89,68.83,1.9,2.285,0.219,0.106,0.0,0.245,0.0,2.855
2025-02-09 14:00:00,12.33,68.77,1.4,2.356,0.1,0.119,0.0,0.181,0.0,2.756
2025-02-09 15:00:00,13.05,77.59,1.4,2.148,0.165,0.099,0.0,0.143,0.0,2.556
2025-02-09 16:00:00,10.15,68.38,1.0,2.847,0.218,0.108,0.0,0.1,0.0,3.272
2025-02-09 17:00:00,13.4,74.1,3.5,2.609,0.1,0.088,0.0,1.383,0.0,4.18
2025-02-09 18:00:00,10.07,79.27,4.0,3.748,0.105,0.105,0.0,1.472,0.0,5.431
2025-02-09 19:00:00,10.66,78.12,4.0,3.536,0.216,1.343,6.855,1.457,0.0,13.408
2025-02-09 20:00:00,8.21,81.29,4.0,4.5,0.1,1.319,7.33,1.429,0.0,14.679
2025-02-09 21:00:00,7.09,76.22,4.0,4.5,0.157,1.506,7.433,1.424,0.0,15.02
2025-02-09 22:00:00,6.05,85.97,3.7,4.5,0.254,0.088,7.642,1.439,0.0,13.923
2025-02-09 23:00:00,4.83,81.18,4.0,4.5,0.1,0.109,7.33,1.435,0.0,13.473
2025-02-10 00:00:00,4.44,83.57,1.1,4.149,0.161,0.117,7.569,0.24,0.0,12.236
2025-02-10 01:00:00,4.97,86.98,1.7,4.5,0.233,0.096,6.724,0.197,0.0,11.75
2025-02-10 02:00:00,3.1,86.52,1.0,4.471,0.1,0.093,6.654,0.172,0.0,11.491
2025-02-10 03:00:00,4.04,85.92,1.5,4.5,0.157,0.087,0.0,0.215,0.0,4.959
2025-02-10 04:00:00,3.34,81.44,1.3,4.5,0.226,0.096,0.0,0.26,0.0,5.082
2025-02-10 05:00:00,6.43,82.74,1.3,3.708,0.1,0.102,0.0,0.248,0.0,4.158
2025-02-10 06:00:00,4.29,83.01,1.7,4.5,0.162,1.709,0.0,0.533,0.0,6.904
2025-02-10 07:00:00,9.21,74.68,2.9,3.659,0.273,1.889,0.0,0.611,0.41,6.431
2025-02-10 08:00:00,7.74,77.69,2.4,4.024,0.1,1.917,0.0,0.536,0.801,6.576
2025-02-10 09:00:00,6.95,80.39,2.3,4.245,0.127,0.084,0.0,0.254,1.63,4.711
2025-02-10 10:00:00,10.49,70.61,0.4,2.304,0.214,0.108,0.0,0.1,1.427,2.726
2025-02-10 11:00:00,10.32,81.54,1.0,2.702,0.1,0.116,0.0,0.265,1.287,3.183
2025-02-10 12:00:00,13.39,81.15,1.0,2.015,0.152,0.081,0.0,0.223,0.291,2.47
2025-02-10 13:00:00,11.65,67.98,0.5,2.019,0.238,0.102,0.0,0.127,0.0,2.485
2025-02-10 14:00:00,12.13,80.79,0.4,2.064,0.1,0.104,0.0,0.224,0.0,2.493
2025-02-10 15:00:00,9.8,73.49,1.2,2.785,0.176,0.108,0.0,0.213,0.0,3.282
2025-02-10 16:00:00,11.45,76.9,1.3,2.461,0.237,0.095,0.0,0.214,0.0,3.007
2025-02-10 17:00:00,7.7,73.27,3.1,4.025,0.1,0.113,0.0,1.279,0.0,5.517
2025-02-10 18:00:00,7.93,81.62,3.5,4.5,0.16,0.102,0.0,1.381,0.0,6.143
2025-02-10 19:00:00,10.24,80.48,3.0,3.386,0.258,1.445,7.881,1.204,0.0,14.174
2025-02-10 20:00:00,8.98,75.93,3.0,3.745,0.1,1.632,7.588,1.28,0.0,14.344
2025-02-10 21:00:00,7.15,75.73,2.6,4.284,0.141,1.756,6.785,1.187,0.0,14.154
2025-02-10 22:00:00,3.85,75.7,2.4,4.5,0.224,0.112,7.747,1.166,0.0,13.75
2025-02-10 23:00:00,4.2,85.18,3.7,4.5,0.1,0.117,6.625,1.364,0.0,12.707
2025-02-11 00:00:00,3.58,88.06,1.5,4.5,0.154,0.091,0.0,0.162,0.0,4.906
2025-02-11 01:00:00,1.35,89.05,0.4,4.5,0.249,0.085,0.0,0.228,0.0,5.062
2025-02-11 02:00:00,5.17,85.41,1.1,3.979,0.1,0.101,0.0,0.11,0.0,4.291
2025-02-11 03:00:00,4.4,80.01,1.0,4.285,0.173,0.082,0.0,0.199,0.0,4.739
2025-02-11 04:00:00,3.25,81.79,0.9,4.462,0.266,0.107,0.0,0.12,0.0,4.955
2025-02-11 05:00:00,4.42,90.0,0.8,3.964,0.1,0.09,0.0,0.241,0.0,4.395
2025-02-11 06:00:00,5.73,80.58,2.7,4.5,0.158,1.767,0.0,0.634,0.0,7.059
2025-02-11 07:00:00,3.56,82.27,2.8,4.5,0.245,1.912,0.0,0.556,0.639,7.213
2025-02-11 08:00:00,7.54,74.62,2.7,4.0,0.1,1.788,0.0,0.63,0.987,6.517
2025-02-11 09:00:00,8.18,80.13,2.5,4.085,0.133,0.089,0.0,0.189,0.961,4.496
2025-02-11 10:00:00,8.91,74.71,0.9,2.977,0.265,0.115,0.0,0.189,1.678,3.547
2025-02-11 11:00:00,11.03,80.99,1.4,2.805,0.1,0.111,0.0,0.125,0.844,3.14
2025-02-11 12:00:00,14.94,78.67,1.2,1.54,0.106,0.104,0.0,0.247,0.621,1.997
2025-02-11 13:00:00,13.7,71.73,1.0,1.933,0.237,0.108,0.0,0.1,0.0,2.378
2025-02-11 14:00:00,12.06,73.37,1.0,2.398,0.1,0.097,0.0,0.139,0.0,2.734
2025-02-11 15:00:00,13.6,71.45,1.1,2.045,0.187,0.095,0.0,0.13,0.0,2.457
2025-02-11 16:00:00,14.34,67.71,0.8,1.585,0.246,0.086,0.0,0.193,0.0,2.111
2025-02-11 17:00:00,12.84,71.47,3.3,2.607,0.1,0.112,0.0,1.308,0.0,4.128
2025-02-11 18:00:00,10.5,77.99,2.6,3.192,0.146,0.095,0.0,1.202,0.0,4.635
2025-02-11 19:00:00,8.24,80.07,2.8,3.872,0.232,1.615,0.0,1.222,0.0,6.942
2025-02-11 20:00:00,8.96,80.74,3.2,3.962,0.108,1.38,0.0,1.251,0.0,6.7
2025-02-11 21:00:00,7.21,80.04,2.5,4.111,0.164,1.678,0.0,1.196,0.0,7.148
2025-02-11 22:00:00,6.76,87.67,2.4,4.357,0.208,0.084,0.0,1.114,0.0,5.763
2025-02-11 23:00:00,5.33,84.56,3.0,4.5,0.1,0.105,0.0,1.192,0.0,5.897
2025-02-12 00:00:00,5.27,88.71,0.3,3.453,0.15,0.112,7.689,0.191,0.0,11.595
2025-02-12 01:00:00,2.39,76.93,0.5,4.5,0.214,0.106,7.16,0.102,0.0,12.084
2025-02-12 02:00:00,5.0,66.39,1.3,4.226,0.1,0.108,7.297,0.262,0.0,11.992
2025-02-12 03:00:00,3.49,87.21,0.9,4.385,0.162,0.101,0.0,0.248,0.0,4.896
2025-02-12 04:00:00,6.81,78.07,1.5,3.941,0.221,0.102,0.0,0.24,0.0,4.503
2025-02-12 05:00:00,3.46,83.18,0.5,4.247,0.1,0.083,0.0,0.109,0.0,4.538
2025-02-12 06:00:00,8.13,81.49,2.5,3.801,0.15,1.621,0.0,0.703,0.0,6.275
2025-02-12 07:00:00,7.03,89.49,2.7,4.255,0.227,1.96,0.0,0.495,0.725,6.937
2025-02-12 08:00:00,7.05,82.0,2.0,3.893,0.1,2.121,0.0,0.518,0.907,6.632
2025-02-12 09:00:00,8.59,79.28,2.9,3.775,0.174,0.102,0.0,0.279,1.663,4.33
2025-02-12 10:00:00,10.05,81.18,1.2,2.903,0.242,0.109,0.0,0.224,1.264,3.479
2025-02-12 11:00:00,12.2,77.6,0.4,2.079,0.1,0.107,0.0,0.124,0.697,2.411
2025-02-12 12:00:00,13.14,72.52,1.0,2.061,0.132,0.12,0.0,0.14,0.631,2.453
2025-02-12 13:00:00,12.0,79.56,1.2,2.452,0.269,0.112,0.0,0.174,0.0,3.007
2025-02-12 14:00:00,12.99,68.45,0.8,2.042,0.1,0.105,0.0,0.169,0.0,2.415
2025-02-12 15:00:00,16.07,75.82,0.4,1.238,0.143,0.085,0.0,0.139,0.0,1.604
2025-02-12 16:00:00,14.95,67.07,1.1,1.346,0.248,0.095,0.0,0.266,0.0,1.955
2025-02-12 17:00:00,12.22,76.78,3.9,3.028,0.1,0.09,0.0,1.387,0.0,4.605
